日期,基金代码,基金名称,单位净值
2026-07-03,F77012,全球科技先锋,1.1158
2026-07-06,F77012,全球科技先锋,1.098
2026-07-07,F77012,全球科技先锋,1.095
2026-07-08,F77012,全球科技先锋,1.1291
2026-07-09,F77012,全球科技先锋,1.1445
2026-07-10,F77012,全球科技先锋,1.106
2026-07-13,F77012,全球科技先锋,1.1713
2026-07-14,F77012,全球科技先锋,1.1503
2026-07-15,F77012,全球科技先锋,1.1893
2026-07-16,F77012,全球科技先锋,1.1803
2026-07-17,F77012,全球科技先锋,1.1553
2026-07-20,F77012,全球科技先锋,1.1465
2026-07-21,F77012,全球科技先锋,1.1337
2026-07-22,F77012,全球科技先锋,1.1231
2026-07-23,F77012,全球科技先锋,1.1246
2026-07-24,F77012,全球科技先锋,1.1346
2026-07-27,F77012,全球科技先锋,1.1638
2026-07-28,F77012,全球科技先锋,1.1686
2026-07-29,F77012,全球科技先锋,1.1706
2026-07-30,F77012,全球科技先锋,1.1561
2026-07-31,F77012,全球科技先锋,1.1508
2026-08-03,F77012,全球科技先锋,1.1409
2026-08-04,F77012,全球科技先锋,1.1139
2026-08-05,F77012,全球科技先锋,1.1657
2026-08-06,F77012,全球科技先锋,1.1711
2026-08-07,F77012,全球科技先锋,1.1768
2026-08-10,F77012,全球科技先锋,1.2028
2026-08-11,F77012,全球科技先锋,1.1494
2026-08-12,F77012,全球科技先锋,1.1963
2026-08-13,F77012,全球科技先锋,1.1786
2026-08-14,F77012,全球科技先锋,1.1607
2026-08-17,F77012,全球科技先锋,1.15
2026-08-18,F77012,全球科技先锋,1.1706
2026-08-19,F77012,全球科技先锋,1.2163
2026-08-20,F77012,全球科技先锋,1.2525
2026-08-21,F77012,全球科技先锋,1.2423
2026-08-24,F77012,全球科技先锋,1.2037
2026-08-25,F77012,全球科技先锋,1.1953
2026-08-26,F77012,全球科技先锋,1.1822
2026-08-27,F77012,全球科技先锋,1.1487
2026-08-28,F77012,全球科技先锋,1.161
2026-08-31,F77012,全球科技先锋,1.1614
